BEAMS
BinSize:0.625,Temperature:39.500K,Field:0.000G,Sample:nano-Mn3O4,Orientation:powder,NumBins:16384,NumHists:5,RunNumber:7387,Title:nano-Mn3O4 zero field
Forward,Backward,Up,Down,Right
526,621,834,844,139
526,630,883,773,157
466,642,864,811,148
531,579,830,812,137
505,599,837,808,142
506,615,870,821,153
514,616,835,855,137
541,595,890,837,163
504,567,838,793,145
487,601,881,780,143
488,608,816,856,151
526,589,802,818,121
530,639,829,792,154
531,552,886,843,129
484,630,825,816,145
528,634,871,805,153
511,612,827,771,149
518,601,796,824,140
533,581,828,787,136
511,569,887,786,147
520,668,828,802,114
523,606,826,852,137
510,552,895,836,160
523,627,852,797,129
545,568,856,798,151
505,630,828,698,163
549,614,844,837,153
499,572,835,767,147
497,595,801,818,129
499,617,791,805,134
514,645,844,802,143
490,623,840,788,169
560,564,826,818,135
491,623,885,828,131
507,604,820,804,156
521,624,868,762,135
523,594,872,830,149
482,537,797,805,147
515,614,816,813,165
516,572,834,739,154
495,585,794,805,123
530,641,867,785,153
533,574,870,791,146
529,650,794,775,137
507,624,848,801,149
516,642,859,838,147
547,608,853,838,138
496,617,821,801,125
481,595,813,767,167
538,637,843,799,149
511,625,809,832,133
533,585,821,817,148
504,599,838,827,136
529,580,822,761,152
518,613,783,786,132
490,595,783,823,138
555,574,866,794,138
494,673,845,811,120
560,626,857,811,127
517,600,886,771,117
492,634,782,728,169
517,574,801,795,140
487,622,851,773,133
432,609,821,768,126
538,597,799,787,138
506,639,857,794,150
545,632,851,800,126
532,592,827,837,127
495,580,790,783,125
546,568,870,747,148
492,631,848,770,123
545,639,821,769,116
514,596,854,739,134
515,591,850,808,142
544,585,806,816,136
507,595,833,821,154
506,619,850,816,113
517,602,792,836,153
499,589,802,774,147
492,606,865,825,132
486,596,772,795,145
513,588,833,760,116
517,611,798,785,128
535,581,844,809,147
539,620,849,772,141
516,587,828,775,124
488,622,818,767,133
507,599,812,803,135
523,567,783,799,134
482,583,865,763,142
502,625,782,741,130
525,587,869,776,139
512,642,879,783,140
487,590,804,791,135
496,563,834,765,152
491,601,806,810,151
490,594,834,746,132
529,604,823,811,120
476,576,810,858,129
513,605,843,756,161
537,618,868,790,158
524,616,831,792,142
509,637,837,795,118
521,592,880,808,158
497,573,799,757,135
509,562,818,841,147
500,571,759,728,143
493,641,826,796,146
489,582,816,797,132
537,589,833,791,134
489,608,786,717,160
535,554,830,768,154
484,580,796,782,130
520,590,777,830,137
510,573,794,755,128
545,576,858,765,150
489,606,802,775,136
482,600,845,799,133
492,571,821,808,129
476,564,827,766,139
473,599,823,805,145
513,568,801,803,146
504,567,838,748,134
538,593,802,762,158
494,576,797,783,135
495,587,830,778,133
511,582,872,752,124
521,600,793,760,140
521,570,767,799,139
504,606,846,782,141
493,614,815,753,131
552,578,806,796,132
481,589,813,778,147
506,605,828,824,147
537,567,805,807,171
504,593,777,806,138
482,578,802,795,166
496,598,806,784,125
466,600,802,774,134
468,602,772,774,131
467,583,828,766,136
509,601,791,749,149
520,565,768,723,121
506,566,770,758,141
486,590,844,743,146
466,565,786,774,119
512,602,822,748,142
474,612,847,795,130
514,626,828,761,138
505,588,904,830,147
512,569,750,818,137
558,603,850,791,138
476,572,810,804,126
531,572,813,710,135
531,565,797,778,144
500,586,788,749,147
502,590,736,811,129
441,570,826,758,146
471,573,791,817,125
498,576,813,765,135
520,573,799,790,142
494,609,772,775,136
525,596,846,777,168
487,561,819,732,122
467,583,833,757,151
481,552,828,775,138
541,576,830,756,137
461,596,765,759,156
480,600,839,774,136
557,601,813,746,128
468,565,796,793,154
507,609,782,754,153
478,570,839,803,131
497,581,797,723,125
513,560,837,757,133
486,638,834,762,144
503,577,797,797,134
483,566,827,742,126
489,555,775,782,127
526,604,773,769,145
481,623,804,710,150
495,543,762,779,127
477,606,792,745,122
534,562,788,733,113
445,560,813,760,148
500,570,755,795,128
480,533,819,823,138
522,638,853,770,143
470,569,816,834,155
499,572,801,744,134
501,592,739,725,136
484,622,836,777,131
472,566,809,761,113
499,563,777,772,139
488,556,799,766,154
497,587,810,808,147
508,598,805,752,139
489,532,840,783,139
483,543,811,740,135
502,575,791,723,139
499,590,807,727,145
456,600,790,737,137
464,550,793,780,148
464,593,794,773,126
498,594,792,767,142
464,526,802,751,148
502,575,782,785,144
476,552,818,770,147
460,592,854,785,114
525,543,791,711,125
466,552,801,809,139
513,547,770,746,137
507,604,820,777,134
498,625,764,809,135
521,536,786,745,130
508,573,791,797,134
517,549,742,777,141
517,596,794,793,143
505,527,800,783,127
495,637,760,762,140
504,610,761,726,143
445,570,811,801,143
502,605,797,763,123
499,544,799,740,140
489,556,786,723,147
470,568,801,751,156
517,609,773,768,143
481,585,787,725,141
505,547,823,796,152
478,549,776,722,130
493,582,811,763,133
463,565,786,799,154
475,574,812,767,158
487,556,735,767,141
505,560,762,759,122
498,547,772,780,115
478,568,816,734,130
535,598,772,772,126
435,558,812,761,151
496,563,804,746,140
472,559,877,749,131
501,542,797,753,139
512,586,835,732,127
497,580,789,772,146
519,548,762,771,144
461,559,801,739,139
516,547,815,770,129
482,514,832,754,137
505,560,789,727,130
485,516,777,805,130
503,580,798,734,120
470,570,779,748,133
467,539,763,773,138
483,567,808,753,142
493,591,784,773,124
504,562,781,754,128
485,614,829,705,129
538,556,759,742,124
484,579,811,750,126
510,515,823,784,135
514,573,787,749,122
445,567,770,648,144
492,545,803,711,123
506,622,773,733,128
462,549,859,757,125
496,536,792,707,132
509,590,849,770,130
484,503,764,778,145
513,587,832,805,128
487,577,843,781,140
465,557,837,726,148
495,516,786,799,126
518,581,780,757,148
505,538,757,761,135
475,576,769,737,117
531,600,820,789,120
489,549,736,705,132
474,591,771,735,142
519,573,765,766,124
505,545,794,808,131
482,574,796,711,122
448,508,784,755,131
460,548,769,763,120
512,551,774,751,136
466,558,734,763,116
441,554,761,694,136
467,592,828,705,121
470,589,792,727,144
487,540,794,739,142
479,568,772,744,103
464,569,860,775,126
449,558,806,749,161
490,541,756,733,145
485,623,777,714,122
499,592,826,711,131
459,536,768,695,121
509,554,807,720,142
477,548,738,646,111
486,589,770,725,142
485,526,799,777,139
496,569,797,746,126
460,584,799,768,123
489,533,774,762,123
467,566,796,743,160
470,572,760,774,126
467,622,776,734,129
483,587,783,734,148
452,561,752,810,149
462,570,748,760,131
448,556,764,741,115
478,581,695,748,137
489,549,757,726,127
505,545,786,724,150
462,572,785,728,117
466,579,780,720,140
491,596,739,742,140
489,564,781,733,155
497,550,765,735,132
480,551,739,723,135
466,542,776,702,148
458,586,772,721,145
486,581,807,721,137
450,551,849,759,111
519,583,746,674,138
458,511,772,709,137
469,580,791,802,129
488,558,738,758,131
474,579,795,748,113
465,576,746,736,128
468,578,809,757,145
511,535,787,769,110
505,574,766,778,134
491,587,704,727,139
455,539,791,716,112
484,525,781,777,132
478,547,782,783,129
480,527,799,781,126
475,550,770,738,120
498,521,751,739,131
490,567,729,740,146
467,520,777,732,121
492,571,772,744,133
487,569,773,764,150
442,584,813,762,145
434,525,745,785,120
469,550,744,719,121
448,554,791,748,140
448,565,792,710,136
452,518,750,699,118
509,533,825,717,129
489,549,744,677,120
462,575,800,749,148
457,515,746,753,130
424,533,743,760,111
453,593,764,722,137
474,553,747,717,123
494,552,793,780,126
453,543,774,755,139
466,492,749,712,144
500,552,789,714,129
473,553,761,750,122
454,515,790,690,147
489,519,690,766,132
477,528,749,699,111
450,561,802,793,130
462,514,800,715,125
488,564,722,754,125
489,510,735,734,140
472,551,769,717,120
465,565,826,718,137
499,525,738,743,122
462,549,757,707,128
466,573,758,696,123
483,564,760,741,123
450,547,775,743,122
484,553,744,743,141
462,532,733,721,122
464,527,725,743,138
441,541,728,699,119
438,545,758,722,116
445,506,755,722,140
463,562,759,747,104
435,520,765,751,140
523,562,729,720,123
501,557,783,688,123
433,567,793,737,127
491,554,766,738,122
453,554,778,679,139
507,548,749,701,126
487,549,728,751,120
444,544,784,732,118
447,534,758,720,138
482,502,767,745,127
489,576,745,720,112
502,566,766,742,134
452,530,794,734,113
479,570,780,760,124
463,566,792,686,115
505,572,757,796,146
452,543,757,756,129
483,563,776,749,173
447,526,791,667,126
486,553,732,663,120
486,522,748,731,125
508,553,746,733,131
443,568,704,749,134
456,547,768,715,132
429,587,785,728,153
456,568,750,724,131
460,528,747,716,141
417,523,753,710,152
474,484,730,759,124
507,514,801,714,133
494,516,762,761,131
462,543,734,748,140
484,542,745,659,124
461,577,728,720,136
534,527,746,741,136
438,563,751,748,126
481,541,754,738,133
444,553,754,690,131
453,554,781,747,110
443,563,769,730,136
478,514,775,730,134
465,527,772,677,123
505,545,774,724,117
482,551,746,759,127
481,521,712,755,125
486,536,702,689,117
492,571,776,752,121
435,512,730,680,127
430,553,715,731,129
482,504,753,761,118
454,568,729,685,141
473,534,734,747,115
467,548,754,723,133
411,589,723,726,124
475,524,727,709,129
495,563,748,739,129
451,565,780,724,122
457,509,738,697,132
517,535,718,753,120
496,551,741,679,123
424,519,731,747,141
463,547,791,748,126
448,554,722,704,158
470,531,708,710,147
469,547,776,708,135
477,524,760,710,106
475,509,739,666,134
442,538,758,678,140
470,508,734,730,125
446,534,753,739,132
450,554,776,710,147
443,542,723,722,132
452,526,791,693,129
469,562,710,691,114
438,536,766,705,125
490,555,731,740,138
476,560,763,732,127
463,536,744,652,141
427,536,704,734,134
423,510,804,735,134
474,549,792,727,136
459,494,765,716,143
450,538,720,699,135
499,532,733,692,107
466,551,717,678,139
438,515,754,711,125
487,491,743,709,104
460,508,748,683,120
459,529,780,717,128
484,508,728,736,123
421,550,773,704,153
460,515,720,706,133
454,531,730,703,127
447,519,782,721,133
446,567,735,705,134
442,522,745,710,121
461,509,706,724,110
516,531,785,719,128
446,528,735,724,128
453,571,737,710,135
450,548,732,707,120
439,529,753,683,120
472,542,743,687,133
434,530,701,705,147
472,524,709,676,140
435,546,698,751,124
514,525,713,698,129
440,551,759,696,114
448,531,723,679,135
460,526,748,636,117
433,512,732,710,128
401,538,729,743,140
442,519,738,727,120
454,529,711,718,120
469,560,688,656,135
418,538,705,713,129
473,597,692,714,122
455,518,774,668,118
448,537,704,709,136
464,540,752,686,123
472,507,748,703,134
443,528,735,725,128
470,545,692,709,130
415,524,731,750,142
443,553,690,710,128
483,516,716,738,111
454,504,785,688,119
461,501,756,691,122
490,530,751,703,125
478,511,784,668,124
457,530,725,702,132
452,553,721,687,126
482,561,734,695,122
457,518,708,738,126
473,523,729,724,128
482,484,731,740,136
461,540,698,712,117
441,543,723,686,117
482,539,766,694,113
436,523,755,707,124
426,543,729,666,130
450,537,708,701,111
423,469,748,672,124
396,498,747,702,131
464,526,720,681,121
464,577,745,665,131
445,544,737,668,121
474,483,742,720,138
427,524,716,718,122
470,525,728,695,140
441,508,707,691,139
462,547,742,681,123
459,567,724,695,111
439,564,682,745,118
454,557,712,749,104
430,534,720,747,113
487,482,755,685,130
428,512,696,758,115
457,524,731,725,135
461,510,683,683,109
487,515,728,694,123
456,496,708,727,142
466,532,780,687,117
477,506,710,688,163
474,502,750,764,131
455,551,748,667,122
468,551,723,680,142
475,523,717,709,115
464,530,704,701,127
468,542,754,693,128
475,530,710,684,129
476,533,699,667,134
417,518,756,690,127
471,495,713,727,122
447,506,721,720,125
453,513,685,636,96
414,541,718,680,114
454,525,682,703,130
410,509,675,671,117
508,534,740,739,119
451,532,671,709,120
480,516,724,708,119
479,545,735,692,130
427,543,775,710,123
452,517,720,692,118
445,518,711,701,109
419,516,701,662,137
445,558,732,701,115
444,532,734,706,120
434,522,746,699,125
453,483,751,629,113
448,514,760,678,125
427,550,715,686,143
431,511,706,680,102
415,550,748,644,132
456,516,784,731,130
439,563,746,702,135
422,522,752,667,140
430,519,683,662,118
463,497,697,660,129
410,541,724,693,140
455,496,714,693,120
414,509,694,623,125
428,510,765,680,131
467,504,721,651,124
465,532,708,651,127
481,556,720,654,130
429,541,718,696,129
444,524,758,743,126
426,531,722,758,127
468,535,687,729,131
431,523,738,714,110
453,503,779,708,97
424,530,723,685,134
438,519,727,683,122
485,523,728,648,114
420,500,704,679,128
477,536,716,686,123
420,466,701,710,112
438,526,693,682,128
424,544,683,707,120
447,491,719,675,118
413,474,734,674,125
433,509,744,753,115
464,495,711,696,106
447,488,722,666,131
426,525,720,693,124
434,527,667,709,106
446,517,699,705,130
452,516,742,698,115
458,478,704,690,126
423,579,734,614,132
448,503,716,703,112
407,526,721,666,132
504,509,682,677,109
429,527,681,695,111
437,487,735,718,128
447,514,720,675,122
456,508,719,684,118
451,490,729,657,122
445,498,711,641,126
416,511,721,671,135
416,523,767,658,127
480,501,738,693,124
449,481,709,649,117
416,501,727,652,104
420,509,699,641,122
428,508,690,683,112
482,488,699,660,134
441,508,692,704,109
481,472,725,687,129
445,536,733,702,118
445,514,709,666,109
471,500,678,708,106
471,485,744,690,92
422,473,693,652,116
431,521,729,631,120
457,547,725,698,100
427,532,712,645,131
429,532,727,688,119
452,505,703,715,121
429,526,702,668,120
436,496,713,705,137
426,488,692,676,138
457,504,735,650,144
458,516,676,637,125
446,533,686,657,122
429,478,720,717,128
409,479,756,678,133
466,483,706,650,113
424,498,754,659,134
460,511,749,668,131
454,523,714,670,124
429,545,706,669,126
425,506,656,735,116
402,499,709,696,133
434,505,690,664,105
405,521,725,636,128
387,501,688,643,134
408,488,706,666,98
415,552,714,683,125
417,471,715,676,123
461,509,712,683,130
427,514,706,652,111
421,509,723,667,121
439,497,682,689,118
430,516,685,698,103
422,541,663,682,115
491,505,686,696,130
460,515,684,660,118
445,483,713,661,114
441,485,666,697,118
445,504,697,671,123
411,482,648,708,121
476,497,686,647,130
460,485,659,669,115
480,465,676,654,104
467,495,711,651,127
408,533,686,652,117
429,513,735,676,101
433,536,718,639,126
439,469,706,643,113
442,495,684,682,97
464,514,692,671,111
397,513,751,652,126
435,490,714,697,109
396,490,722,634,129
448,536,716,716,105
429,496,659,644,104
406,503,732,632,132
431,524,710,677,139
465,544,700,663,143
419,522,704,673,112
451,482,709,725,108
422,504,674,659,98
435,503,724,686,120
437,501,685,656,133
407,462,689,657,117
437,522,706,721,119
420,511,758,676,103
434,484,701,631,119
460,491,664,677,108
416,453,671,671,132
431,501,733,699,104
423,512,746,679,130
436,468,707,663,107
453,481,650,659,127
456,523,669,658,129
424,489,702,673,112
415,511,720,629,117
457,521,687,591,122
432,535,695,682,122
470,495,734,707,105
443,469,721,713,126
441,461,687,673,135
429,454,678,673,123
460,508,685,707,137
441,528,695,706,117
462,495,661,696,117
428,456,701,647,131
425,485,679,658,105
430,498,761,751,108
427,499,691,656,103
435,512,682,659,119
423,506,643,648,122
423,524,699,680,117
437,521,670,673,109
386,491,684,690,108
453,533,709,713,116
415,545,711,644,99
433,489,712,676,118
430,490,663,663,127
396,527,702,676,119
458,505,673,639,141
472,480,697,645,104
389,481,670,654,118
448,485,699,620,122
419,517,695,678,111
441,490,701,630,127
418,509,739,651,112
467,496,706,678,116
438,499,678,648,131
402,484,716,645,128
472,457,666,682,125
419,477,687,677,112
444,489,668,698,115
400,532,698,645,113
425,498,663,687,107
418,480,720,636,145
432,507,692,627,102
439,499,721,671,124
417,485,665,651,128
451,521,705,707,118
393,497,763,679,128
456,461,747,644,131
401,484,716,675,119
425,526,753,648,113
424,479,677,653,104
441,483,697,650,101
400,469,695,615,101
405,453,670,647,133
426,461,683,664,117
470,517,657,641,110
444,456,674,649,115
416,489,682,659,113
393,481,701,695,138
423,488,658,659,108
413,487,684,676,116
415,483,658,657,128
389,491,670,613,104
449,510,706,636,144
433,493,725,643,120
429,462,649,680,125
450,486,664,713,127
429,520,721,655,118
436,447,661,608,122
421,445,670,663,115
438,505,659,664,127
439,520,710,646,110
443,509,707,603,126
432,503,637,670,104
391,494,621,645,130
406,466,679,607,110
420,498,673,652,118
429,498,716,666,113
407,525,706,643,98
456,477,665,632,112
455,453,691,655,117
445,453,739,688,126
437,498,714,610,129
396,521,711,633,115
433,472,701,637,120
422,473,692,647,121
404,463,689,647,105
423,538,676,658,133
395,488,688,686,108
384,467,667,646,116
406,495,684,669,120
442,475,701,655,114
413,471,679,678,105
426,483,685,674,113
410,468,703,596,106
391,481,642,640,97
396,475,668,671,130
430,485,665,656,106
414,505,647,656,119
409,479,686,643,119
436,502,677,617,115
423,464,680,654,120
395,477,653,639,128
434,461,644,596,134
441,529,653,619,129
430,498,661,652,108
